@relation 'Estado del cielo'

@attribute cieloMS1 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS1 numeric
@attribute direccionVientoMS1 numeric
@attribute temperaturaMS1 numeric
@attribute cieloMS2 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS2 numeric
@attribute direccionVientoMS2 numeric
@attribute temperaturaMS2 numeric
@attribute cieloMS3 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS3 numeric
@attribute direccionVientoMS3 numeric
@attribute temperaturaMS3 numeric
@attribute cieloMS4 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS4 numeric
@attribute direccionVientoMS4 numeric
@attribute temperaturaMS4 numeric
@attribute cieloMS5 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS5 numeric
@attribute direccionVientoMS5 numeric
@attribute temperaturaMS5 numeric
@attribute cieloMS6 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS6 numeric
@attribute direccionVientoMS6 numeric
@attribute temperaturaMS6 numeric
@attribute cieloMS7 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS7 numeric
@attribute direccionVientoMS7 numeric
@attribute temperaturaMS7 numeric
@attribute cieloMS8 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS8 numeric
@attribute direccionVientoMS8 numeric
@attribute temperaturaMS8 numeric
@attribute cieloMS9 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS9 numeric
@attribute direccionVientoMS9 numeric
@attribute temperaturaMS9 numeric
@attribute cieloMS10 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS10 numeric
@attribute direccionVientoMS10 numeric
@attribute temperaturaMS10 numeric
@attribute cieloMS11 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS11 numeric
@attribute direccionVientoMS11 numeric
@attribute temperaturaMS11 numeric
@attribute cieloMS12 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS12 numeric
@attribute direccionVientoMS12 numeric
@attribute temperaturaMS12 numeric
@attribute cieloMS13 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS13 numeric
@attribute direccionVientoMS13 numeric
@attribute temperaturaMS13 numeric
@attribute cieloMS14 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS14 numeric
@attribute direccionVientoMS14 numeric
@attribute temperaturaMS14 numeric
@attribute cieloMS15 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS15 numeric
@attribute direccionVientoMS15 numeric
@attribute temperaturaMS15 numeric
@attribute cieloMS16 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS16 numeric
@attribute direccionVientoMS16 numeric
@attribute temperaturaMS16 numeric
@attribute cieloMS17 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS17 numeric
@attribute direccionVientoMS17 numeric
@attribute temperaturaMS17 numeric
@attribute cieloMS18 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS18 numeric
@attribute direccionVientoMS18 numeric
@attribute temperaturaMS18 numeric
@attribute cieloMS19 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS19 numeric
@attribute direccionVientoMS19 numeric
@attribute temperaturaMS19 numeric
@attribute cieloMS20 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS20 numeric
@attribute direccionVientoMS20 numeric
@attribute temperaturaMS20 numeric
@attribute cieloMS21 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS21 numeric
@attribute direccionVientoMS21 numeric
@attribute temperaturaMS21 numeric
@attribute cieloMS22 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS22 numeric
@attribute direccionVientoMS22 numeric
@attribute temperaturaMS22 numeric
@attribute cieloMS23 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS23 numeric
@attribute direccionVientoMS23 numeric
@attribute temperaturaMS23 numeric
@attribute cieloMS24 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS24 numeric
@attribute direccionVientoMS24 numeric
@attribute temperaturaMS24 numeric
@attribute cieloMS25 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS25 numeric
@attribute direccionVientoMS25 numeric
@attribute temperaturaMS25 numeric
@attribute class {105104104,101101101,103101101,104101104,103101104,104103104,106101101,106101103,106101104,103101103,103103104,101101103,103103103,101115103,110104104,105101104,104101103,104103103}

@data
CLOUDY,18.120001,54.23,15,CLOUDY,18.41,56.32,15,CLOUDY,16.1,58.990002,14,CLOUDY,16.639999,62.18,15,PARTLY_CLOUDY,17.940001,66.629997,15,SUNNY,18.540001,63.220001,18,SUNNY,14.02,59.490002,22,SUNNY,11.45,41.759998,24,SUNNY,10.56,19.870001,26,SUNNY,12.51,6.13,27,SUNNY,11.45,337.359985,28,SUNNY,17.870001,316.309998,28,SUNNY,25.110001,324.48999,26,SUNNY,23.379999,330.160004,25,SUNNY,18.57,337.26001,24,SUNNY,12.64,3.68,22,SUNNY,14.57,50.220001,20,SUNNY,15.55,61.549999,18,SUNNY,13.93,67.330002,17,SUNNY,9.37,69.089996,16,SUNNY,6.41,79.339996,15,SUNNY,4.44,98.440002,14,SUNNY,4.71,131.199997,13,SUNNY,7.58,162.229996,13,SUNNY,8.83,171.350006,12,103101103
PARTLY_CLOUDY,20.59,39.700001,15,PARTLY_CLOUDY,20.25,42.549999,15,CLOUDY,18.43,44.119999,15,CLOUDY,18.09,45.25,15,PARTLY_CLOUDY,18.799999,45.990002,15,SUNNY,18.41,43.32,18,SUNNY,15.61,44.799999,22,SUNNY,12.85,42.220001,24,SUNNY,11.92,31.639999,25,SUNNY,12.35,22.65,26,SUNNY,11.36,11.26,27,SUNNY,12.82,14.33,27,SUNNY,16.469999,26.18,26,SUNNY,17.700001,28.68,25,SUNNY,18.379999,32.279999,23,SUNNY,18.07,31.66,20,SUNNY,17.92,37.09,18,PARTLY_CLOUDY,17.77,37.099998,17,PARTLY_CLOUDY,15.73,39.700001,16,PARTLY_CLOUDY,12.87,40.029999,16,PARTLY_CLOUDY,10.27,42.299999,16,CLOUDY,7.71,49.200001,16,CLOUDY,6.02,67.580002,15,CLOUDY,5.72,107.800003,15,CLOUDY,6.75,126.900002,15,103101103
OVERCAST_AND_SHOWERS,16.83,83.470001,18,CLOUDY,15.56,69.760002,18,WEAK_SHOWERS,14.64,92.339996,18,PARTLY_CLOUDY,15.44,66.68,18,WEAK_SHOWERS,16.629999,58.889999,19,WEAK_SHOWERS,19.450001,62.43,20,PARTLY_CLOUDY,19.700001,67.239998,21,PARTLY_CLOUDY,18.639999,65.669998,21,PARTLY_CLOUDY,18.790001,64.949997,21,PARTLY_CLOUDY,18.389999,62.040001,22,PARTLY_CLOUDY,18.860001,61.32,22,PARTLY_CLOUDY,19.290001,62.919998,21,PARTLY_CLOUDY,18.200001,66.860001,21,CLOUDY,17.139999,65.120003,20,OVERCAST_AND_SHOWERS,17.049999,70.940002,19,WEAK_SHOWERS,16.790001,75.440002,19,WEAK_SHOWERS,14.41,80.800003,19,WEAK_SHOWERS,12.45,88.540001,19,WEAK_SHOWERS,12.95,84.860001,19,WEAK_SHOWERS,12.75,85.169998,19,WEAK_SHOWERS,7.1,102.019997,18,WEAK_SHOWERS,4.99,116.589996,18,WEAK_SHOWERS,4.05,139.229996,17,WEAK_SHOWERS,5.64,179.529999,17,PARTLY_CLOUDY,6.62,183.770004,16,110104104
SUNNY,10.96,57.369999,12,SUNNY,10.62,59.560001,12,SUNNY,9.27,66.57,12,SUNNY,9.64,81.470001,16,SUNNY,6.88,93.989998,19,SUNNY,4.52,110.010002,21,SUNNY,2.59,200.720001,23,SUNNY,6.22,245.479996,25,SUNNY,8.49,284.48999,26,SUNNY,13.23,316.940002,27,SUNNY,12.23,326.529999,28,SUNNY,12.93,318.51001,28,SUNNY,21.309999,336.700012,26,SUNNY,21.82,347.709991,25,SUNNY,21.799999,344.929993,23,SUNNY,21.360001,341.679993,21,SUNNY,15.02,337.01001,19,SUNNY,6.96,337.73999,17,SUNNY,3.31,18.48,16,SUNNY,2.23,88.300003,16,SUNNY,3.29,175.009995,15,SUNNY,5.16,177.179993,14,SUNNY,5.38,182.490005,13,SUNNY,7.4,174.339996,12,SUNNY,7.2,170.830002,12,103101103
SUNNY,14.08,16.4,14,SUNNY,13.7,17.190001,13,PARTLY_CLOUDY,12.77,19.48,14,SUNNY,10.82,17.389999,15,SUNNY,6.54,15.83,17,SUNNY,0.93,112.550003,21,SUNNY,2.04,185.529999,24,SUNNY,2.8,196.520004,25,SUNNY,3.15,299.399994,27,SUNNY,7.78,331.850006,28,SUNNY,11.29,336.839996,28,SUNNY,13.57,337.399994,28,SUNNY,21.33,343.01001,27,SUNNY,22.469999,347.029999,26,SUNNY,23.610001,350.929993,24,SUNNY,23.24,351.320007,22,SUNNY,19.68,349.790009,20,SUNNY,16.040001,344.220001,19,SUNNY,12.77,350.940002,18,SUNNY,6.41,10.69,16,SUNNY,2.46,25.059999,15,SUNNY,1.04,43.84,15,SUNNY,1.22,305.700012,14,SUNNY,0.38,173.110001,13,PARTLY_CLOUDY,0.5,92.230003,13,101101101
PARTLY_CLOUDY,3.83,174.389999,15,PARTLY_CLOUDY,4.87,152.979996,15,PARTLY_CLOUDY,5.14,132.520004,15,PARTLY_CLOUDY,4.84,128.809998,15,SUNNY,1.5,194.570007,18,SUNNY,6.66,299.480011,20,SUNNY,7.74,302.899994,22,SUNNY,6.73,293.75,25,SUNNY,8.84,300.609985,27,SUNNY,10.53,296.920013,28,SUNNY,10.47,296.869995,29,SUNNY,11.67,296.170013,30,SUNNY,15.47,254.979996,29,SUNNY,17.280001,244.479996,28,SUNNY,14.1,230.279999,27,SUNNY,14.07,249.220001,24,SUNNY,9.53,309.959991,22,SUNNY,7.73,282.869995,20,SUNNY,7.08,279.720001,19,SUNNY,4.54,271.290009,18,SUNNY,2.68,222.259995,17,SUNNY,2.37,171.220001,16,SUNNY,3.35,161.509995,15,SUNNY,5.37,133.449997,15,SUNNY,7.45,136.690002,14,101101101
SUNNY,9.19,339.980011,16,PARTLY_CLOUDY,9.15,340.75,15,PARTLY_CLOUDY,7.92,336.079987,16,PARTLY_CLOUDY,9.19,338.440002,18,PARTLY_CLOUDY,9.78,15.41,19,SUNNY,9.99,23.370001,22,SUNNY,10.87,15.71,24,SUNNY,11.67,11.51,26,SUNNY,11.99,3.44,28,SUNNY,14.89,349.230011,29,SUNNY,20.209999,342.059998,28,SUNNY,18.139999,344.070007,28,SUNNY,19.65,346.410004,27,SUNNY,19.809999,347.769989,25,SUNNY,18.33,344.350006,24,SUNNY,15.77,340.519989,21,SUNNY,11.82,336.200012,19,SUNNY,6.36,324.170013,18,SUNNY,4.56,315.899994,17,SUNNY,2.5,299.25,17,PARTLY_CLOUDY,1.95,265.920013,18,PARTLY_CLOUDY,1.42,264.170013,18,PARTLY_CLOUDY,4.22,323.23999,18,CLOUDY,5.87,332.890015,17,CLOUDY,5.91,333.029999,17,103101104
SUNNY,17.870001,13.79,15,PARTLY_CLOUDY,16.5,14.59,14,PARTLY_CLOUDY,15.25,14.39,15,PARTLY_CLOUDY,13.96,17.059999,16,SUNNY,15.45,22.4,17,SUNNY,13.98,28.26,20,SUNNY,8.65,35.490002,23,SUNNY,2.18,58.880001,26,SUNNY,3.17,216.360001,28,SUNNY,5.2,237.550003,29,SUNNY,8.38,241.369995,30,SUNNY,9.53,242.539993,30,SUNNY,10.17,235.639999,30,SUNNY,13.48,336.040009,29,SUNNY,16.620001,7.67,26,SUNNY,15.25,19.940001,24,SUNNY,15.99,12.23,22,SUNNY,17.030001,13.05,20,SUNNY,10.17,11.05,19,SUNNY,7.16,0.87,18,SUNNY,4.84,342.209991,17,SUNNY,3.94,324.269989,16,SUNNY,3.01,299.940002,16,PARTLY_CLOUDY,1.57,281.179993,15,SUNNY,2.03,335.820007,14,101101101
PARTLY_CLOUDY,2.77,111.309998,13,PARTLY_CLOUDY,1.92,114.150002,14,PARTLY_CLOUDY,1.3,139.330002,13,PARTLY_CLOUDY,0.83,242,15,PARTLY_CLOUDY,1.01,24.889999,19,PARTLY_CLOUDY,4.74,298.309998,22,SUNNY,5.2,290.950012,24,SUNNY,7.16,283,25,PARTLY_CLOUDY,9.19,285.820007,27,SUNNY,9.34,264.920013,27,SUNNY,8.34,246.729996,28,SUNNY,5.21,238.440002,29,SUNNY,13.75,14.02,28,SUNNY,13.12,12.81,26,SUNNY,11.71,16.780001,25,SUNNY,7.69,17.24,23,SUNNY,1.35,105.610001,20,SUNNY,6.58,151.160004,19,SUNNY,7.43,161.570007,18,SUNNY,7.08,107.419998,18,SUNNY,6.23,104.5,16,SUNNY,5.03,109.769997,15,SUNNY,3.62,120.769997,14,SUNNY,2.83,139.389999,15,SUNNY,3.41,123.610001,16,103101104
SUNNY,5.33,325.619995,15,SUNNY,4.55,324.970001,14,SUNNY,4.95,327.100006,14,SUNNY,4.33,350.799988,18,SUNNY,5.64,27.6,21,SUNNY,6.07,73.790001,23,SUNNY,4.68,115.190002,26,SUNNY,10.63,203.580002,27,SUNNY,14.07,203.25,28,SUNNY,13.45,211.800003,29,SUNNY,14.4,214.289993,29,SUNNY,16.209999,210.25,28,SUNNY,14.08,212.330002,28,SUNNY,9.99,228.559998,27,SUNNY,7.08,248.740005,26,SUNNY,5.59,286.959991,24,SUNNY,9.75,315.470001,21,SUNNY,11.74,315.570007,19,SUNNY,9.55,321.329987,18,SUNNY,7.33,324.570007,17,SUNNY,4.17,306.529999,16,SUNNY,3.41,314.119995,15,SUNNY,2.4,280.170013,14,SUNNY,2.32,286.640015,14,SUNNY,3.03,282.670013,13,101101101
SUNNY,7.06,67.849998,15,SUNNY,8.31,70.25,15,SUNNY,6.69,62.439999,15,SUNNY,7.5,51.610001,18,SUNNY,12.26,52.779999,20,SUNNY,12.58,57.91,23,SUNNY,8.64,53.830002,25,SUNNY,9,331.470001,26,SUNNY,12.89,290.160004,26,SUNNY,14.08,276.820007,26,SUNNY,12.97,278.809998,27,SUNNY,13.89,282.809998,27,SUNNY,15.44,286.029999,26,SUNNY,12.09,290.529999,26,SUNNY,16.01,355.690002,26,SUNNY,9.69,14.18,24,SUNNY,6.24,64.559998,22,SUNNY,9.34,67.989998,20,SUNNY,8.88,69.370003,19,SUNNY,7.4,71.889999,18,SUNNY,5.32,68.07,18,SUNNY,6.73,72.57,17,SUNNY,5.93,63.380001,16,SUNNY,6.39,76.550003,16,SUNNY,7.66,65.790001,16,101101103
SUNNY,2.77,244.759995,13,SUNNY,1.89,214.179993,14,SUNNY,3.12,216.610001,14,SUNNY,3.09,202.740005,14,SUNNY,2.45,242.649994,19,SUNNY,5.1,300.549988,21,SUNNY,7.75,306.73999,24,SUNNY,9.44,307.429993,26,SUNNY,12.02,316.179993,27,SUNNY,13.64,316.880005,28,SUNNY,13.79,311.619995,29,SUNNY,14.72,307.160004,29,SUNNY,17.82,276.109985,29,SUNNY,18.459999,272.720001,28,SUNNY,18.309999,263.529999,27,SUNNY,21.309999,263.730011,24,SUNNY,21.76,272.559998,22,SUNNY,17.030001,279.709991,20,SUNNY,13.5,277.540009,19,SUNNY,9.11,280.209991,17,SUNNY,5.56,280.040009,16,SUNNY,3.67,299.290009,15,SUNNY,2.16,233.979996,15,SUNNY,4.82,169.539993,14,SUNNY,5.76,162.570007,13,101101101
SUNNY,0.61,75.699997,17,SUNNY,0.63,91.639999,16,SUNNY,0.21,284.079987,17,SUNNY,0.27,189.520004,20,SUNNY,0.68,112.529999,23,SUNNY,0.98,276.470001,25,SUNNY,3.39,228.520004,27,SUNNY,3.92,175.869995,29,SUNNY,3.01,168.470001,30,SUNNY,3.15,138.449997,32,SUNNY,3.2,108.059998,33,SUNNY,7.92,332.410004,33,SUNNY,14.16,309.380005,32,SUNNY,14.12,319.049988,31,SUNNY,9.77,309.51001,29,SUNNY,6.13,306.109985,26,SUNNY,5.05,324.309998,23,SUNNY,2.31,46.889999,22,SUNNY,2.24,87.040001,21,SUNNY,2.93,85.169998,20,SUNNY,1.6,121.300003,18,SUNNY,1.05,96.110001,18,SUNNY,0.45,302.76001,17,SUNNY,2.84,83.120003,16,SUNNY,2.63,135.910004,16,101101101
SUNNY,0.84,3.43,17,SUNNY,0.6,8.46,16,SUNNY,1.13,293.420013,17,SUNNY,0.9,325.540009,20,SUNNY,1.7,350.920013,23,SUNNY,1.36,320.339996,25,SUNNY,3.59,198.990005,27,SUNNY,5.62,162.160004,29,SUNNY,4.95,153.350006,30,SUNNY,6.1,135.820007,32,SUNNY,11.44,160.580002,33,SUNNY,5.15,245.179993,33,SUNNY,14.53,314.049988,32,SUNNY,12.8,323.369995,31,SUNNY,10.02,317.660004,29,SUNNY,6.78,303.26001,27,SUNNY,4.58,314.399994,23,SUNNY,0.83,46.740002,22,SUNNY,0.45,225.220001,20,SUNNY,0.87,114.769997,19,SUNNY,1,217.669998,18,SUNNY,0.31,248.610001,18,SUNNY,1.99,296.570007,17,SUNNY,1.52,77.120003,16,SUNNY,2.04,122.529999,16,101101101
PARTLY_CLOUDY,15.73,13.95,15,PARTLY_CLOUDY,15.24,18.09,15,PARTLY_CLOUDY,14.18,24.17,15,PARTLY_CLOUDY,13.95,24.84,16,PARTLY_CLOUDY,14.47,22.76,16,PARTLY_CLOUDY,16.030001,20.09,17,PARTLY_CLOUDY,17.290001,16.77,19,SUNNY,19.32,6.3,21,SUNNY,22.43,358.869995,22,SUNNY,22.700001,356.640015,23,SUNNY,23.709999,356.480011,23,SUNNY,24.24,358.390015,23,SUNNY,24.65,358.98999,22,SUNNY,24.49,358.899994,21,SUNNY,22.709999,358.869995,19,PARTLY_CLOUDY,19.34,356.429993,18,PARTLY_CLOUDY,16.469999,355.25,17,PARTLY_CLOUDY,15.31,355.25,17,CLOUDY,14.08,355.920013,17,CLOUDY,12.59,352.609985,16,CLOUDY,11.72,351.339996,16,CLOUDY,10.07,355.5,16,CLOUDY,7.73,354.790009,16,CLOUDY,4.8,6.58,16,CLOUDY,3.87,3.14,15,103101104
SUNNY,3.24,177.839996,13,SUNNY,5.97,183.649994,13,SUNNY,10.14,177.899994,14,SUNNY,13.55,188.440002,18,SUNNY,9.41,216.479996,21,SUNNY,11.99,230.5,22,SUNNY,12.72,236.449997,24,SUNNY,14.19,239.380005,25,SUNNY,13.15,248.649994,26,SUNNY,13.09,261.700012,27,SUNNY,14.41,260.279999,27,SUNNY,15.16,254.570007,27,SUNNY,14.08,253,26,SUNNY,15.19,254.229996,25,SUNNY,14.14,258.190002,24,SUNNY,7.01,296.320007,22,SUNNY,6.58,10.11,19,SUNNY,4.64,20.35,17,SUNNY,1.94,81.209999,16,SUNNY,2.7,135.080002,15,SUNNY,2.78,148.839996,14,SUNNY,2.44,145.850006,14,SUNNY,3.06,143.5,13,SUNNY,4.43,166.240005,13,SUNNY,4.62,154.190002,12,101101101
CLOUDY,27.41,32.349998,15,CLOUDY,26.469999,34.41,15,CLOUDY,23.98,35.34,15,CLOUDY,21.75,37.610001,15,PARTLY_CLOUDY,20.9,39.400002,15,PARTLY_CLOUDY,24.290001,35.09,17,SUNNY,25.17,32.490002,20,SUNNY,25.549999,29.25,21,SUNNY,26.549999,29.639999,21,SUNNY,27.110001,29.959999,21,SUNNY,27.540001,28.639999,21,PARTLY_CLOUDY,27.389999,26.309999,20,PARTLY_CLOUDY,25.469999,27.33,18,PARTLY_CLOUDY,25.76,30.85,18,PARTLY_CLOUDY,24.139999,32.330002,17,CLOUDY,22.57,33.23,17,CLOUDY,19.790001,34.34,16,CLOUDY,16.879999,35.279999,16,CLOUDY,13.9,36.779999,16,CLOUDY,12.32,33.34,16,CLOUDY,10.66,33.849998,16,CLOUDY,7.85,39.630001,16,CLOUDY,4.06,60.939999,16,CLOUDY,3.1,107.260002,16,CLOUDY,5.11,159,15,106101104
PARTLY_CLOUDY,22.139999,76.360001,15,PARTLY_CLOUDY,22.15,75.480003,15,PARTLY_CLOUDY,21.690001,76.800003,15,PARTLY_CLOUDY,21.1,74.849998,15,PARTLY_CLOUDY,20.469999,78.290001,16,SUNNY,21.540001,78.389999,18,SUNNY,20.52,73.309998,20,SUNNY,15.2,68.650002,22,SUNNY,10.27,60.919998,25,SUNNY,6.17,17.860001,26,SUNNY,17.049999,310.160004,26,SUNNY,21.34,312.329987,25,SUNNY,25.059999,313.089996,24,PARTLY_CLOUDY,25.4,316.320007,23,SUNNY,22.870001,318.730011,22,SUNNY,17.809999,319.290009,20,SUNNY,10.22,333.440002,18,PARTLY_CLOUDY,4.47,33.32,17,PARTLY_CLOUDY,4.83,41.689999,15,PARTLY_CLOUDY,9.17,76.480003,16,PARTLY_CLOUDY,8.81,91.160004,16,PARTLY_CLOUDY,7.71,101.650002,16,CLOUDY,5.51,126.379997,16,PARTLY_CLOUDY,4.75,157.419998,15,CLOUDY,3.96,163.139999,15,103101104
PARTLY_CLOUDY,1.9,152.479996,14,PARTLY_CLOUDY,3.63,129.789993,14,CLOUDY,3.43,101.849998,14,CLOUDY,1.38,79.910004,15,CLOUDY,0.7,48.790001,16,HIGH_CLOUDS,2.55,46.049999,18,SUNNY,0.5,32.790001,24,SUNNY,1.29,185.050003,26,SUNNY,2.01,293.200012,28,SUNNY,3.03,244.300003,30,SUNNY,6.49,212.720001,31,SUNNY,6.5,222.039993,32,SUNNY,8.7,254.800003,32,SUNNY,20.59,342.070007,29,SUNNY,17.190001,344.769989,27,SUNNY,11.46,339.109985,25,SUNNY,9.23,338.76001,23,SUNNY,3.4,290.970001,21,SUNNY,3.86,278.709991,20,SUNNY,2.86,320.040009,19,SUNNY,1.93,76.040001,18,SUNNY,4,79.160004,17,SUNNY,4.11,96.160004,16,SUNNY,4.33,90.739998,16,PARTLY_CLOUDY,3.95,53.32,15,101101101
SUNNY,27.35,38.459999,18,SUNNY,27.540001,40.830002,18,SUNNY,27.15,41.93,18,SUNNY,28.200001,37.529999,18,PARTLY_CLOUDY,27.110001,33.919998,18,SUNNY,25.1,31.959999,20,SUNNY,22.27,30.91,20,SUNNY,15.96,28.23,20,SUNNY,14.8,20.35,21,SUNNY,13.68,29.26,21,SUNNY,14.69,33.790001,22,SUNNY,13.03,39.419998,22,SUNNY,14.84,41.98,22,SUNNY,18.540001,45.360001,21,SUNNY,22.15,48.18,21,SUNNY,21.030001,48.119999,20,SUNNY,22.530001,54.5,19,SUNNY,21.059999,54.549999,19,SUNNY,18.200001,57.189999,19,SUNNY,17.02,50.619999,19,SUNNY,17.68,43.34,18,SUNNY,18.66,38.09,18,SUNNY,17.620001,41.259998,18,SUNNY,15.28,47.59,18,SUNNY,13.16,54.099998,17,101101103
CLOUDY,17.790001,32.619999,15,CLOUDY,17.200001,37,15,CLOUDY,15.21,40.669998,15,CLOUDY,15.21,39.150002,15,PARTLY_CLOUDY,16.440001,40.990002,16,SUNNY,16.870001,38.220001,18,SUNNY,11.4,29.83,22,SUNNY,5.52,328.920013,25,SUNNY,7.71,270.26001,28,SUNNY,8.51,255.660004,29,SUNNY,9.06,251.320007,30,SUNNY,11.42,248.350006,31,SUNNY,13.54,249.880005,31,SUNNY,11.19,249.929993,30,SUNNY,18.549999,15.03,27,SUNNY,17.16,10.09,25,SUNNY,18.299999,18.84,22,SUNNY,16.709999,22.799999,20,SUNNY,12.4,34.110001,19,SUNNY,8.59,42.139999,17,SUNNY,7.87,42.970001,16,SUNNY,8.1,43.23,15,SUNNY,7.75,45.139999,14,SUNNY,4.7,87.169998,14,SUNNY,3.31,90.339996,14,101101101
CLOUDY,11.12,355.98999,15,CLOUDY,10.36,357.5,15,CLOUDY,9.78,357.959991,15,CLOUDY,9.53,359.089996,15,PARTLY_CLOUDY,9.21,358.100006,15,SUNNY,8.22,353.940002,18,SUNNY,6.95,12.13,22,SUNNY,6.27,17.32,25,SUNNY,6.15,5.95,27,SUNNY,8.16,11.21,28,SUNNY,9.69,6.53,29,SUNNY,12.56,7.27,29,SUNNY,13.45,16.299999,28,SUNNY,17.42,15.46,26,SUNNY,16.379999,16.809999,25,SUNNY,14.16,9.29,22,SUNNY,13.32,0.17,20,SUNNY,10.39,347.549988,18,SUNNY,7.78,342.540009,17,SUNNY,6.35,346.899994,16,PARTLY_CLOUDY,4.67,346.149994,15,PARTLY_CLOUDY,3.6,1.75,15,CLOUDY,2.48,2.09,15,CLOUDY,0.29,215.770004,15,CLOUDY,0.96,222.820007,15,106101101
